job_title,company_name,location,skills_required,date_posted,job_link,job_category,work_mode,crawl_date
"Software/Technical Architect (Cloud, AWS, Security)",Galaxy Technology Services,Ho Chi Minh,"Golang, Database, AWS, Kubernetes, Docker, SQL",2025-12-29 14:47:04,https://itviec.com/it-jobs/software-technical-architect-cloud-aws-security-galaxy-technology-services-1423?lab_feature=preview_jd_page,Backend Developer,Hybrid (flexible between home and office),2026-01-03 14:55:05
Middle Software Tester (QA QC),Motorist Pte Ltd,Ho Chi Minh,"Tester, Git, Automation Test, QA QC",2025-12-29 14:47:13,https://itviec.com/it-jobs/middle-software-tester-qa-qc-motorist-pte-ltd-1954?lab_feature=preview_jd_page,Automation Tester,At office,2026-01-03 14:55:05
Junior/Middle Tester (QA QC),FLYER,Ha Noi,"UI-UX, Mobile Apps, Illustrator, Adobe XD, Figma, Product Design",2025-12-29 14:47:14,https://itviec.com/it-jobs/jr-mid-tester-qa-qc-flyer-5551?lab_feature=preview_jd_page,UX/UI Designer,At office,2026-01-03 14:55:05
UI/UX Designer (Middle),FLYER,Ho Chi Minh,"Java, Spring Boot, Spring, SQL, English",2025-12-29 14:47:14,https://itviec.com/it-jobs/ui-ux-designer-middle-flyer-0456?lab_feature=preview_jd_page,Backend Developer,,2026-01-03 14:55:05
"Backend Developer (Shopify, NestJS, Spring Boot, SQL)","CJ OLIVENETWORKS VINA CO., LTD",Ho Chi Minh,"Kotlin, Android",2025-12-29 14:47:15,https://itviec.com/it-jobs/backend-developer-shopify-nestjs-spring-boot-sql-cj-olivenetworks-vina-co-ltd-3308?lab_feature=preview_jd_page,Mobile Application Developer,At office,2026-01-03 14:55:05
Android Developer,Merchant Mate,Ho Chi Minh,"C++, Drone Technology, Robot Kinematics, Embedded, English",2025-12-28 14:47:15,https://itviec.com/it-jobs/android-developer-merchant-mate-3411?lab_feature=preview_jd_page,Robotics Software Engineer,At office,2026-01-03 14:55:05
Robotics & Control Developer for VTOL Drone,OneSec,Ho Chi Minh,"Design, Visual Design, Illustrator, Design Systems, Figma, UI-UX",2026-01-03 14:47:16,https://itviec.com/it-jobs/robotics-control-developer-for-vtol-drone-onesec-2301?lab_feature=preview_jd_page,UX/UI Designer,At office,2026-01-03 14:55:05
Senior Automation Test (WebDriverIO/Playwright) (BONUS),KMS Technology,Ho Chi Minh,"Flutter, A/B testing, CI/CD, API, Dart, English",2025-12-25 14:47:30,https://itviec.com/it-jobs/senior-automation-test-webdriverio-playwright-bonus-kms-technology-4411?lab_feature=preview_jd_page,Mobile Application Developer,,2026-01-03 14:55:05
"Data Engineer (SQL, Python)",Thanh Cong Textile Garment Investment & Trading J.S. Co.,Ho Chi Minh,"Data Engineer, Hadoop, Spark, ETL, Python, SQL",2026-01-03 02:47:55,https://itviec.com/it-jobs/data-engineer-sql-python-thanh-cong-textile-garment-investment-trading-j-s-co-5605?lab_feature=preview_jd_page,Data Engineer,At office,2026-01-03 14:55:05
AI Developer,Laidon Group,Ho Chi Minh,"AI, Machine Learning, Predictive models, SAP, Database, Python",2026-01-02 14:47:55,https://itviec.com/it-jobs/ai-developer-laidon-group-2040?lab_feature=preview_jd_page,AI / Machine Learning Engineer,At office,2026-01-03 14:55:05
AI Developer,Laidon Group,Ho Chi Minh,"NodeJS, Database, SAP, AI, Integration test, Unit test",2026-01-02 14:47:56,https://itviec.com/it-jobs/nodejs-developer-ai-data-assistant-tools-laidon-group-1049/content?job_index=3&locale=en&page=12,Backend Developer,At office,2026-01-03 14:55:05
NodeJS Developer (AI Data Assistant Tools),Laidon Group,Ho Chi Minh,"Automation Test, SAP, Jmeter, Penetration Testing, Playwright, QA QC",2026-01-02 14:47:56,https://itviec.com/it-jobs/automation-qc-engineer-ai-data-cleansing-tool-laidon-group-0615?lab_feature=preview_jd_page,Automation Tester,At office,2026-01-03 14:55:05
UI/UX Designer (AI Data Integrity for SAP),Laidon Group,Ho Chi Minh,"Python, Microservices, JavaScript, ReactJS, FastAPI, SQL",2026-01-02 14:47:57,https://itviec.com/it-jobs/ui-ux-designer-ai-data-integrity-for-sap-laidon-group-5921?lab_feature=preview_jd_page,Fullstack Developer,At office,2026-01-03 14:55:05
"Software Engineer (Python, FastAPI ,React, JavaScript)",Beyondsoft Technology (Vietnam) Company Limited,Ho Chi Minh,"Ruby on Rails, GitHub, CI/CD, AWS, AI",2026-01-02 14:47:57,https://itviec.com/it-jobs/software-engineer-python-fastapi-react-javascript-beyondsoft-technology-vietnam-company-limited-3509?lab_feature=preview_jd_page,Backend Developer,Hybrid (flexible between home and office),2026-01-03 14:55:05
"Backend Engineer – Internal Systems (Ruby On Rails, AI)",Arches,Ha Noi,"Android, Unit test, CI/CD, Git, Java, Kotlin",2026-01-01 14:47:58,https://itviec.com/it-jobs/android-developer-kotlin-java-digitranz-software-0901/content?job_index=8&locale=en&page=12,Mobile Application Developer,At office,2026-01-03 14:55:05
,Digitranz Software,Ha Noi,"Angular, Git, Responsive Design, JavaScript, CSS 3, HTML5",2026-01-01 14:47:58,https://itviec.com/it-jobs/ky-su-phat-trien-phan-mem-frontend-angular-digitranz-software-1815?lab_feature=preview_jd_page,Frontend Developer,At office,2026-01-03 14:55:05
Kỹ Sư Phát Triển Phần Mềm - Frontend (Angular),Hightech - HIGHTECH TRADE AND SERVICES COMPANY LIMITED,Da Nang,"Business Analysis, Figma, Jira, Data modeling, ERP, CRM",2026-01-01 14:47:59,https://itviec.com/it-jobs/business-analyst-crm-erp-systems-hightech-hightech-trade-and-services-company-limited-5802?lab_feature=preview_jd_page,Business Analyst,At office,2026-01-03 14:55:05
Mobile Engineer (Android / iOS),Moatable,Ha Noi,"Tester, QA QC",2025-12-31 14:47:59,https://itviec.com/it-jobs/mobile-engineer-android-ios-moatable-5328?lab_feature=preview_jd_page,Manual Tester,At office,2026-01-03 14:55:05
Manual Tester (QA QC),NBG HIGHTECH,Ho Chi Minh,"Leadership, English, AI, Software Architecture, Strategy planning, Stakeholder management",2025-12-31 14:48:00,https://itviec.com/it-jobs/manual-tester-qa-qc-nbg-hightech-3119?lab_feature=preview_jd_page,Manager,At office,2026-01-03 14:55:05
Senior Engineering Manager (Trucking AI product - US),Moatable,Ho Chi Minh,"Python, LLM, Machine Learning, Azure, Data Science",2025-12-31 14:48:00,https://itviec.com/it-jobs/senior-engineering-manager-trucking-ai-product-us-moatable-5719?lab_feature=preview_jd_page,Data Scientist,At office,2026-01-03 14:55:05
"Data Scientist (Python, LLM, AI, Machine Learning)",Beyondsoft Technology (Vietnam) Company Limited,Ho Chi Minh,,2025-12-31 14:48:00,https://itviec.com/it-jobs/data-scientist-python-llm-ai-machine-learning-beyondsoft-technology-vietnam-company-limited-3928?lab_feature=preview_jd_page,Fullstack Developer,At office,2026-01-03 14:55:05
"Senior Developer, Digital Platforms Delivery",Sun Life Vietnam Insurance Company Limited,Ho Chi Minh,"Robotic Process Automation (RPA), SQL, Microsoft Power Apps, RPA, CSS, Python",2025-12-30 14:48:00,https://itviec.com/it-jobs/senior-developer-digital-platforms-delivery-sun-life-vietnam-insurance-company-limited-0208?lab_feature=preview_jd_page,RPA Engineer,"OfficeHaus Building, 32 Tan Thang street, Son Ky ward, Tan Phu, Ho Chi Minh",2026-01-03 14:55:05
Project Manager (Agile),NBG HIGHTECH,Ho Chi Minh,"Golang, AWS, DevOps, Unit test, AI, Python",2025-12-30 14:48:01,https://itviec.com/it-jobs/project-manager-agile-nbg-hightech-0457?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-03 14:55:05
Backend Developer (Golang / Python),Teqnological Asia,Ho Chi Minh,"Agile, Product strategy, Scrum, SQL, English",2025-12-30 14:48:01,https://itviec.com/it-jobs/backend-developer-golang-python-teqnological-asia-2038?lab_feature=preview_jd_page,Business Analyst,At office,2026-01-03 14:55:05
,Perifit,Ho Chi Minh - Others,"React Native, TypeScript, JavaScript",2025-12-29 14:48:10,https://itviec.com/it-jobs/intermediate-react-native-engineer-perifit-1518?lab_feature=preview_jd_page,Frontend Developer,Hybrid (flexible between home and office),2026-01-03 14:55:05
TMO - Enterprise Architecture Senior Manager (TOGAF),Mercatus,Ho Chi Minh,"AngularJS, ReactJS, NodeJS",2025-12-29 14:48:11,https://itviec.com/it-jobs/full-stack-developer-nodejs-reactjs-angular-mercatus-2656?lab_feature=preview_jd_page,Fullstack Developer,At office,2026-01-03 14:55:05
[Hybrid] Senior Fullstack React TypeScript Developer,Quang Trung Software Development,Ho Chi Minh,"QA QC, Tester",2025-12-29 14:48:12,https://itviec.com/it-jobs/hybrid-senior-fullstack-react-typescript-developer-quang-trung-software-development-1642?lab_feature=preview_jd_page,Manual Tester,At office,2026-01-03 14:55:05
"Junior - Middle Quality Engineer (QA, Tester)",Coder Trove,Ho Chi Minh,"Android, English, MVVM, Clean Architecture, Java, Kotlin",2025-12-29 14:48:12,https://itviec.com/it-jobs/junior-middle-quality-engineer-qa-tester-coder-trove-4653?lab_feature=preview_jd_page,Mobile Application Developer,Hybrid (flexible between home and office),2026-01-03 14:55:05
Real-Time Embedded C++ Engineer - Drone Autopilot,OneSec,Ho Chi Minh,"PyTorch, OpenCV, Deep Learning, Machine Learning, English",2025-12-27 14:48:14,https://itviec.com/it-jobs/real-time-embedded-c-engineer-drone-autopilot-onesec-5741?lab_feature=preview_jd_page,AI / Machine Learning Engineer,At office,2026-01-03 14:55:05
Machine Learning Engineer for Large Scale AI Project,OneSec,Ha Noi,"Business Analysis, Power BI, Tableau, AI, Python, SQL",2025-12-27 14:48:15,https://itviec.com/it-jobs/machine-learning-engineer-for-large-scale-ai-project-onesec-0517?lab_feature=preview_jd_page,Business Analyst,At office,2026-01-03 14:55:05
Java Dev + Signing Bonus Onboard trước 10/01/2026,Eastgate Software,Ha Noi,"NodeJS, Cloud, SOAP, OOP, TypeScript, JavaScript",2025-12-27 14:48:16,https://itviec.com/it-jobs/java-dev-signing-bonus-onboard-truoc-10-01-2026-eastgate-software-5942?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-03 14:55:05
Backend Web Developer (NodeJS),Eastgate Software,Ha Noi,"Information Security, Firewall, Security, Pentest, Cybersecurity",2025-12-27 14:48:16,https://itviec.com/it-jobs/backend-web-developer-nodejs-eastgate-software-1727?lab_feature=preview_jd_page,Security Engineer,At office,2026-01-03 14:55:05
AI Engineer (Computer Vision/NPL/LLM),MB Bank,Ha Noi,"Unity, iOS, Android, UI-UX",2025-12-27 14:48:26,https://itviec.com/it-jobs/unity-developer-game-blackgems-global-2855/content?job_index=2&locale=en&page=14,Game Developer,At office,2026-01-03 14:55:05
"Project Manager (Database, API, Japanese N2+)","MADLAB Co., Ltd.",Ha Noi,"Project Management, API, AWS, Database, Japanese",2025-12-27 14:48:29,https://itviec.com/it-jobs/project-manager-database-api-japanese-n2-madlab-co-ltd-1551?lab_feature=preview_jd_page,Project Manager,At office,2026-01-03 14:55:05
Data Engineer (Analysis/Nifi/Jenkins Required),Autonomous,Ho Chi Minh - Da Nang - Ha Noi,"Software Architecture, Cloud-native Architecture, Cloud, AI, Java, Solution Architecture",2025-12-25 14:48:46,https://itviec.com/it-jobs/data-engineer-analysis-nifi-jenkins-required-autonomous-0329?lab_feature=preview_jd_page,Software/Technical Architect,Hybrid (flexible between home and office),2026-01-03 14:55:05
"Data Architect (Oracle, PostgreSQL, MongoDB, Redis, S3)",MB Bank,Ha Noi,"System Admin, MySQL, SQL, API",2025-12-20 14:49:41,https://itviec.com/it-jobs/it-system-and-software-administrator-api-sql-mysql-cong-ty-co-phan-sao-viet-nam-4526/content?job_index=1&locale=en&page=19,Systems Engineer / Administrator,At office,2026-01-03 14:55:05
Senior IT Business Analyst,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Ho Chi Minh - Ha Noi,"Information Security, System Admin, IT Audit, IT Governance, IT Support, ISO 27001",2025-12-17 14:50:13,https://itviec.com/it-jobs/it-security-specialist-iso-27001-coderpush-0346/content?job_index=14&locale=en&page=21,Network Engineer,Hybrid (flexible between home and office),2026-01-03 14:55:05
Business Analyst,DNSE,Ho Chi Minh,".NET, Azure, .Net Core, ASP.NET, English, JavaScript",2026-01-03 14:50:36,https://itviec.com/it-jobs/business-analyst-dnse-3023?lab_feature=preview_jd_page,Fullstack Developer,At office,2026-01-03 14:55:05
[Hybrid - Quận 2] Cloud & DevOps Engineer,SUPER CREDIT VIET NAM,Ha Noi,,2025-12-12 14:51:29,https://itviec.com/it-jobs/hybrid-quan-2-cloud-devops-engineer-super-credit-viet-nam-4813?lab_feature=preview_jd_page,Manager,Hybrid (flexible between home and office),2026-01-03 14:55:05
Senior/Principal .NET Developer (Bonus upto 50M),Saigon Technology,Ho Chi Minh,".NET, Database, Angular, .Net Core, C#",2025-12-10 14:51:55,https://itviec.com/it-jobs/senior-principal-net-developer-bonus-upto-50m-saigon-technology-2255?lab_feature=preview_jd_page,Frontend Developer,Hybrid (flexible between home and office),2026-01-03 14:55:05
[Hybrid] Full-stack Web Developer,CÔNG TY TNHH JV-IT TECHS,Ho Chi Minh,"Java, PHP",2025-12-09 14:52:07,https://itviec.com/it-jobs/backend-developer-java-vnggames-1044/content?job_index=5&locale=en&page=30,Backend Developer,At office,2026-01-03 14:55:05
Business Analyst (BA) ~ Up to $2000,Ewoosoft Vietnam,Ho Chi Minh,"Tester, Automation Test, QA QC, Python, Web3.js, Blockchain",2025-12-02 14:53:01,https://itviec.com/it-jobs/test-engineer-blockchain-web3-tester-qa-qc-nexsoft-technology-5910/content?job_index=7&locale=en&page=34,Software Engineer in Test (SDET),At office,2026-01-03 14:55:05
Security Engineer,VNGGames,Ho Chi Minh,"Unity, C#",2026-01-02 14:59:01,https://itviec.com/it-jobs/senior-unity-developer-vnggames-1315/content?gclid=CjwKCAiA9aPKBhBhEiwAyz82J9w78ovBTa5kXVqARurOUUVDbdpgBRT4qUKJ_KzHbsmrc9nrDHoqchoC_4IQAvD_BwE&job_index=14&locale=en&page=2&utm_campaign=gsn_brand_hcm_mc&utm_content=itviec&utm_medium=cpc&utm_source=google&utm_term=itviec,Game Developer,At office,2026-01-03 15:08:30
[Sign-on Bonus] Project Leader/ BrSE (Japanese N2+),NEC Vietnam,Ha Noi,"DevOps, Database, CI/CD, Cloud, AWS",2026-01-02 14:59:14,https://itviec.com/it-jobs/sign-on-bonus-project-leader-brse-japanese-n2-nec-vietnam-4550?lab_feature=preview_jd_page,DevOps Engineer,At office,2026-01-03 15:08:30
Director of Operations,Forix,Ho Chi Minh,"DevOps, DevSecOps, Prometheus, Linux, GitHub, CI/CD",2025-12-30 15:00:11,https://itviec.com/it-jobs/site-reliability-engineer-sre-virtual-security-lab-cyber-risk-management-services-l-l-c-4653?lab_feature=preview_jd_page,Site Reliability Engineer (SRE),At office,2026-01-03 15:08:30
Windows Engineer (C++),NAVER VIETNAM,Ho Chi Minh,".NET, Angular, ReactJS, C#, TypeScript, Azure",2025-12-30 15:00:13,https://itviec.com/it-jobs/windows-engineer-c-naver-vietnam-2222?lab_feature=preview_jd_page,Fullstack Developer,Hybrid (flexible between home and office),2026-01-03 15:08:30
"Java Engineer (Spring, Junit) From 3 Years",Rakus Vietnam Company,Ho Chi Minh,"Java, Spring Boot, MySQL, Project Management, SQL, English",2025-12-30 15:00:23,https://itviec.com/it-jobs/java-engineer-spring-junit-from-3-years-rakus-vietnam-company-5535?lab_feature=preview_jd_page,Project Manager,At office,2026-01-03 15:08:30
Backend Engineer (Golang/ Ruby on Rails),Hubble Pte. Ltd,Ho Chi Minh,"ReactJS, CSS, HTML5, TypeScript, JavaScript, English",2025-12-30 15:00:24,https://itviec.com/it-jobs/backend-engineer-golang-ruby-on-rails-hubble-pte-ltd-4556?lab_feature=preview_jd_page,Frontend Developer,Hybrid (flexible between home and office),2026-01-03 15:08:30
"Backend Developer (Shopify, NestJS, Spring Boot, SQL)","CJ OLIVENETWORKS VINA CO., LTD",Ho Chi Minh,"Kotlin, Android",2025-12-29 15:00:39,https://itviec.com/it-jobs/android-developer-merchant-mate-3411/content?job_index=6&locale=en&page=9,Mobile Application Developer,At office,2026-01-03 15:08:30
"Senior Frontend Developer (ReactJS, VueJS, JavaScript)",Bolt Tech,Ho Chi Minh,"Business Analysis, ERP, CRM, English",2025-12-22 15:01:06,https://itviec.com/it-jobs/business-analyst-sai-digital-3921/content?job_index=9&locale=en&page=11,Business Analyst,Hybrid (flexible between home and office),2026-01-03 15:08:30
ReactJS Developer,BlueOC,Ha Noi,"ReactJS, Python, CSS, Redux, English, JavaScript",2026-01-03 02:01:18,https://itviec.com/it-jobs/reactjs-developer-blueoc-3329?lab_feature=preview_jd_page,Frontend Developer,At office,2026-01-03 15:08:30
NodeJS Developer (AI Data Assistant Tools),Laidon Group,Ho Chi Minh,"Automation Test, SAP, Jmeter, Penetration Testing, Playwright, QA QC",2026-01-02 15:01:19,https://itviec.com/it-jobs/nodejs-developer-ai-data-assistant-tools-laidon-group-1049?lab_feature=preview_jd_page,Automation Tester,At office,2026-01-03 15:08:30
"Backend Engineer – Internal Systems (Ruby On Rails, AI)",Arches,Ha Noi,"Android, Unit test, CI/CD, Git, Java, Kotlin",2026-01-01 15:01:20,https://itviec.com/it-jobs/backend-engineer-internal-systems-ruby-on-rails-ai-arches-0141?lab_feature=preview_jd_page,Mobile Application Developer,,2026-01-03 15:08:30
"Android Developer (Kotlin, Java)",Digitranz Software,Ha Noi,"Angular, Git, Responsive Design, JavaScript, CSS 3, HTML5",2026-01-01 15:01:20,https://itviec.com/it-jobs/android-developer-kotlin-java-digitranz-software-0901?lab_feature=preview_jd_page,Frontend Developer,At office,2026-01-03 15:08:30
"Games Developer (Lua, OOP)",Công Ty Cổ Phần EpicGold,Ha Noi,"Games, English, Cloud, System Admin",2025-12-27 15:01:49,https://itviec.com/it-jobs/game-developer-lua-oop-cong-ty-co-phan-epicgold-3926?lab_feature=preview_jd_page,Game Developer,At office,2026-01-03 15:08:30
Middle Fullstack Developer (NodeJS/ Golang/ Elixir),Onpoint,Ha Noi,"JavaScript, AI, Wordpress, CSS, HTML5",2025-12-22 15:02:42,https://itviec.com/it-jobs/middle-fullstack-developer-javascript-ai-integral-media-4915/content?job_index=3&locale=en&page=18,Fullstack Developer,At office,2026-01-03 15:08:30
Full-stack Developer (React / Node.js) – Remote,AiClipX,Ho Chi Minh,"Tester, Jira, Automation Test, QA QC, JavaScript, Agile",2025-12-18 15:03:11,https://itviec.com/it-jobs/qc-engineer-manual-automation-tester-qa-qc-designveloper-dsv-2232/content?job_index=5&locale=en&page=20,Manual Tester,At office,2026-01-03 15:08:30
[Da Nang] Agile Delivery Manager,ONE Tech Stop Vietnam Company Ltd,Ho Chi Minh,"Python, OOP, PostgreSql, Flask, ReactJS, TypeScript",2025-12-17 15:03:38,https://itviec.com/it-jobs/senior-software-engineer-python-nashtech-1655/content?job_index=1&locale=en&page=22,Backend Developer,Hybrid (flexible between home and office),2026-01-03 15:08:30
Backend Technical Lead - $70K/year,Crossian,Ho Chi Minh,"DevOps, Terraform, Docker, Linux, Cloud, AWS",2025-12-12 15:04:47,https://itviec.com/it-jobs/devops-engineer-aws-cloud-cubicstack-solutions-3235/content?job_index=3&locale=en&page=27,DevOps Engineer,"Charmington La Pointe Officetel Apartments, 181 Cao Thang St, District 10, Ho Chi Minh",2026-01-03 15:08:30
"Mid/Sr Software Developers (Java, Spring)",Pacific Cross Vietnam,Ho Chi Minh,"QA QC, JavaScript, Python, Java, Tester",2025-12-11 15:05:14,https://itviec.com/it-jobs/quality-engineer-manual-automation-java-chotot-1550/content?job_index=1&locale=en&page=29,Test Coordinator / QAQC Coordinator,At office,2026-01-03 15:08:30
Chuyên viên cao cấp Phát triển giải pháp Dữ liệu,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Ha Noi,"ETL, .NET, Java, Data Warehousing, Microsoft SQL Server, JSON",2026-01-10 03:51:49,https://itviec.com/it-jobs/chuyen-vien-cao-cap-phat-trien-giai-phap-du-lieu-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-5028?lab_feature=preview_jd_page,Data Engineer,At office,2026-01-10 04:28:45
Chuyên gia Quản trị Dữ liệu,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Da Nang,"UI-UX, Design, Agile",2026-01-10 04:18:50,https://itviec.com/it-jobs/chuyen-gia-quan-tri-du-lieu-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-1330?lab_feature=preview_jd_page,UX/UI Designer,At office,2026-01-10 04:28:45
React Native Mobile App Development Engineer (Expo),Mycolor Việt Nam,Ha Noi,"Unity, TypeScript, React Native",2026-01-10 03:18:51,https://itviec.com/it-jobs/react-native-mobile-app-development-engineer-expo-mycolor-viet-nam-4011?lab_feature=preview_jd_page,Mobile Application Developer,At office,2026-01-10 04:28:45
Mobile App Development Engineer (Unity or React Native),Mycolor Việt Nam,Ha Noi,"Team Management, Project Management",2026-01-10 03:18:47,https://itviec.com/it-jobs/mobile-app-development-engineer-unity-or-react-native-mycolor-viet-nam-2114?lab_feature=preview_jd_page,Data Architect,At office,2026-01-10 04:28:45
Trưởng phòng Giải pháp Dữ liệu và Phân tích,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Ho Chi Minh,"Project Management, Team Management, English",2026-01-10 02:18:54,https://itviec.com/it-jobs/truong-phong-giai-phap-du-lieu-va-phan-tich-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-5521?lab_feature=preview_jd_page,"C-level (CTO, CIO, CISO, CDO)",Hybrid (flexible between home and office),2026-01-10 04:28:45
Engineering Director (Open for Expat),"MONEY FORWARD VIETNAM CO.,LTD",Ho Chi Minh,"Java, Spring Boot, Kotlin, Spring, English",2026-01-10 02:18:54,https://itviec.com/it-jobs/engineering-director-open-for-expat-money-forward-vietnam-co-ltd-0017?lab_feature=preview_jd_page,Backend Developer,Hybrid (flexible between home and office),2026-01-10 04:28:45
Java/Kotlin Engineer (Senior/Principal_Banking Project),"MONEY FORWARD VIETNAM CO.,LTD",Ho Chi Minh,"PHP, Laravel, ReactJS, NextJS, MySQL, JavaScript",2026-01-10 01:18:55,https://itviec.com/it-jobs/java-kotlin-engineer-senior-principal_banking-project-money-forward-vietnam-co-ltd-4946?lab_feature=preview_jd_page,Fullstack Developer,,2026-01-10 04:28:45
"Senior/Principal Ruby on Rails Developer (AWS, Backend)","ANDPAD VietNam Co., Ltd",Ho Chi Minh,"Leadership, Risk Management, System Admin, IT Support, Security, ITIL Foundation",2026-01-09 15:18:57,https://itviec.com/it-jobs/it-operations-manager-global-operation-four-hands-1205/content?job_index=16&locale=en,Manager,Hybrid (flexible between home and office),2026-01-10 04:28:45
IT Operations Manager (Global Operation),FOUR HANDS,Ha Noi,"Golang, System Architecture, NodeJS, Microservices, Python",2026-01-09 12:18:57,https://itviec.com/it-jobs/it-operations-manager-global-operation-four-hands-1205?lab_feature=preview_jd_page,Backend Developer,At office,2026-01-10 04:28:45
Golang Developer (From 3-Year Experience To Lead),Viettel Cyber Security,Ho Chi Minh,"ReactJS, NextJS, .NET, C#, JavaScript, TypeScript",2026-01-09 11:18:57,https://itviec.com/it-jobs/frontend-developer-mobile-gs25-viet-nam-2804/content?job_index=18&locale=en,Frontend Developer,At office,2026-01-10 04:28:45
Frontend Developer (Mobile),GS25 Việt Nam,Ha Noi,"HTML, PHP, JavaScript, Java",2026-01-09 10:18:58,https://itviec.com/it-jobs/frontend-developer-mobile-gs25-viet-nam-2804?lab_feature=preview_jd_page,ERP Developer,At office,2026-01-10 04:28:45
DevOps Engineer (AWS/ Kubernetes/ Linux/ CI/CD),Gene Solutions,Ho Chi Minh,"AWS, CI/CD, Linux, Kubernetes, Docker, DevOps",2026-01-09 10:19:07,https://itviec.com/it-jobs/devops-engineer-aws-kubernetes-linux-ci-cd-gene-solutions-5026?lab_feature=preview_jd_page,DevOps Engineer,At office,2026-01-10 04:28:45
Viettel Asset/Project Manager (Nền tảng Developer),Viettel Group,Ha Noi,"PQA, English",2026-01-09 09:19:07,https://itviec.com/it-jobs/viettel-asset-project-manager-nen-tang-developer-viettel-group-4609?lab_feature=preview_jd_page,Process Quality Assurance (PQA),At office,2026-01-10 04:28:45
Process Quality Assurance (PQA),LG CNS Việt Nam,Ho Chi Minh,"Business Analysis, Automation Test, Tester, QA QC",2026-01-09 09:19:07,https://itviec.com/it-jobs/process-quality-assurance-pqa-lg-cns-viet-nam-0831?lab_feature=preview_jd_page,Business Analyst,At office,2026-01-10 04:28:45
"Business Analyst (Quality Assurance, English)",Transaction Technologies,Ho Chi Minh,"Java, Spring Boot, AI, Microservices, AWS, Python",2026-01-09 08:19:07,https://itviec.com/it-jobs/business-analyst-quality-assurance-english-transaction-technologies-3004?lab_feature=preview_jd_page,Backend Developer,,2026-01-10 04:28:45
Senior Backend Engineer (AI-Driven),TymeX,Ho Chi Minh,"JavaScript, NextJS, ReactJS",2026-01-09 08:19:08,https://itviec.com/it-jobs/senior-backend-engineer-ai-driven-tymex-1246?lab_feature=preview_jd_page,Frontend Developer,,2026-01-10 04:28:45
Frontend Engineer (JavaScript/ReactJS) - Captcha,NAVER VIETNAM,Ha Noi,"OOP, Odoo, Python, PHP, NodeJS, Java",2026-01-09 08:19:08,https://itviec.com/it-jobs/frontend-engineer-javascript-reactjs-captcha-naver-vietnam-0447?lab_feature=preview_jd_page,Backend Developer,,2026-01-10 04:28:45
"Backend Developer ( Java, NodeJS, PHP, Python) - VIC",Viettel Group,Ho Chi Minh,"MLOps, DevOps",2026-01-09 08:19:08,https://itviec.com/it-jobs/backend-developer-java-nodejs-php-python-vic-viettel-group-0421?lab_feature=preview_jd_page,DataOps / MLOps Engineer,Hybrid (flexible between home and office),2026-01-10 04:28:45
"Senior Frontend Developer (NextJS, TypeScript, AWS)",Xenia Tech,Ho Chi Minh,"AWS CloudFormation, Java, English, AWS, Kubernetes",2026-01-10 04:19:09,https://itviec.com/it-jobs/senior-frontend-developer-nextjs-typescript-aws-xenia-tech-5304?lab_feature=preview_jd_page,Manager,At office,2026-01-10 04:28:45
Infra Manager (DevOps Manager),CODE88 COMPANY LIMITED,Ha Noi,"Flutter, Android, iOS, React Native",2026-01-09 07:19:09,https://itviec.com/it-jobs/infra-manager-devops-manager-code88-company-limited-3823?lab_feature=preview_jd_page,Mobile Application Developer,At office,2026-01-10 04:28:45
Mobile (Flutter/ React Native) Developer - VIC,Viettel Group,Ho Chi Minh,"Linux, Security, Cloud, Networking, English, System Admin",2026-01-09 07:19:09,https://itviec.com/it-jobs/mobile-flutter-react-native-developer-vic-viettel-group-1240?lab_feature=preview_jd_page,IT Administrator,,2026-01-10 04:28:45
Infrastructure & System Administrator (Linux),Magnolia,Ho Chi Minh,"Automation Test, Playwright, Selenium, Tester",2026-01-10 04:19:09,https://itviec.com/it-jobs/infrastructure-system-administrator-linux-magnolia-0344?lab_feature=preview_jd_page,Automation Tester,Hybrid (flexible between home and office),2026-01-10 04:28:45
Manual/Automation QC Engineer (QA QC/Tester),Restaff – House Of Norway,Ha Noi,,2026-01-09 07:19:10,https://itviec.com/it-jobs/manual-automation-qc-engineer-qa-qc-tester-restaff-house-of-norway-0657?lab_feature=preview_jd_page,Mobile Application Developer,Hybrid (flexible between home and office),2026-01-10 04:28:45
